100,1,20,0.5,True,188.2737003903151
100,1,20,2.0,False,736.5394025573332
100,1,20,2.0,True,403.8507714446442
100,10,10,0.5,False,2651.5276745568813
100,10,10,0.5,True,305.07677531961104
100,10,10,1.0,False,2651.9283972350763
100,10,10,1.0,True,397.0643501064555
100,10,10,2.0,False,2651.8538849217825
100,10,10,2.0,True,554.595542202701
100,10,20,0.5,False,2591.770293924391
100,10,20,0.5,True,295.57708381034166
100,10,20,1.0,False,2592.7804890944294
100,10,20,1.0,True,393.3839213656309
100,10,20,2.0,False,2597.4381020609944
100,10,20,2.0,True,559.9590927831041
100,1,50,0.5,False,666.7594820869355
100,1,50,1.0,False,687.2379000568058
100,1,50,1.0,True,240.57336116844326
100,1,50,0.5,True,173.15441762022644
100,1,50,2.0,True,387.18490724274153
100,1,50,2.0,False,730.2072210165617
100,100,10,1.0,True,1107.2423460166103
100,100,10,0.5,False,2673.5155949800524
100,100,10,0.5,True,1086.1629181131261
100,100,10,1.0,False,2673.4297853328167
100,100,10,2.0,False,2673.4083862032417
100,100,10,2.0,True,1155.8709162000703
100,10,50,0.5,False,2386.5095680233503
100,100,20,0.5,True,1074.735319550482
100,10,50,1.0,False,2392.5334113459353
100,100,20,1.0,True,1099.3769653909633
100,100,20,0.5,False,2656.226315545587
100,100,20,1.0,False,2656.122989958868
100,10,50,0.5,True,287.29540144009036
100,10,50,1.0,True,371.40859336510897
100,100,20,2.0,False,2655.6501247763567
100,100,20,2.0,True,1143.6702089546222
100,1000,10,0.5,False,2673.5243066101943
100,1000,10,0.5,True,2670.1184285883733
100,1000,10,1.0,False,2673.447687092886
100,10,50,2.0,False,2375.7273028965933
100,10,50,2.0,True,562.5075315786961
100,1000,10,2.0,False,2673.4146609817385
100,1000,10,1.0,True,2669.9924933799925
100,1000,10,2.0,True,2668.7970743503793
100,1000,20,0.5,False,2655.293513689578
100,100,50,0.5,False,2548.9915331215725
100,1000,20,0.5,True,2636.040903795954
100,100,50,0.5,True,1002.1501638969813
100,1000,20,2.0,False,2655.3429206149935
100,1000,20,1.0,True,2633.9047902161587
100,1000,20,2.0,True,2634.2245494320177
100,1000,20,1.0,False,2655.293115056701
100,100,50,1.0,True,1015.0406933396222
100,100,50,1.0,False,2546.3427537227976
100,100,50,2.0,True,1052.2617603169645
100,100,50,2.0,False,2531.743021912923
100,1000,50,0.5,False,2527.2045960085584
100,1000,50,0.5,True,2436.3749525554754
100,1000,50,1.0,True,2377.012992422382
100,1000,50,1.0,False,2528.598715896638
100,1000,50,2.0,True,2365.7790523612707
100,1000,50,2.0,False,2526.58192891878
1000,1,10,2.0,False,631.6116915582286
1000,1,10,0.5,False,560.0124973025735
1000,1,10,1.0,False,582.7484212826173
1000,1,10,1.0,True,127.47620868537015
1000,1,10,2.0,True,209.41305616001145
1000,1,10,0.5,True,87.38577307103785
1000,1,20,0.5,False,525.8350802712325
1000,1,20,1.0,False,551.9819093752986
1000,1,20,2.0,False,600.6413664945285
1000,1,20,0.5,True,84.52522364064266
1000,1,20,2.0,True,215.1430277063773
1000,1,20,1.0,True,128.9375232744831
1000,1,50,1.0,False,533.3837787297272
1000,1,50,0.5,False,510.3911142345897
1000,1,50,1.0,True,134.99497867104267
1000,1,50,0.5,True,87.81643811607194
1000,10,10,1.0,False,1268.807564047604
1000,10,10,0.5,True,144.4299608680588
1000,10,10,0.5,False,1268.7686075187198
1000,10,10,1.0,True,191.54739373854684
1000,10,10,2.0,True,312.00185790445875
1000,10,10,2.0,False,1268.8985106305402
1000,10,20,0.5,False,1269.660910759227
1000,10,20,1.0,False,1269.4723185936741
1000,10,20,0.5,True,139.60415554541242
1000,10,20,1.0,True,187.54085847160886
1000,1,50,2.0,True,227.46691565213544
1000,1,50,2.0,False,580.088406171189
1000,10,20,2.0,False,1269.795135025589
1000,10,20,2.0,True,308.17360315626325
1000,100,10,0.5,False,1270.4430209502148
1000,100,10,0.5,True,732.1909417430726
1000,100,10,1.0,False,1270.4430544622842
1000,100,10,1.0,True,745.2241334377037
1000,100,10,2.0,False,1270.4431989047148
1000,100,10,2.0,True,776.3790078427378
1000,10,50,0.5,False,1264.5680303819015
1000,10,50,0.5,True,138.70273691245936
1000,10,50,1.0,True,188.522717049737
1000,10,50,1.0,False,1264.7573122087013
1000,10,50,2.0,False,1270.504862455868
1000,10,50,2.0,True,300.2764912075449
1000,100,20,0.5,True,698.8912945573823
1000,100,20,0.5,False,1273.9353123943806
1000,100,20,1.0,True,705.6243634835873
1000,100,20,1.0,False,1273.938247419711
1000,100,20,2.0,False,1273.129973043118
1000,100,20,2.0,True,735.0518754751402
1000,1000,10,0.5,False,1270.4430209502148
1000,1000,10,1.0,True,1269.9530587776926
1000,1000,10,1.0,False,1270.4430544622842
1000,1000,10,0.5,True,1269.9492863994278
1000,1000,10,2.0,False,1270.4431989047148
1000,1000,10,2.0,True,1269.9664266557768
1000,100,50,0.5,False,1273.4842557898046
1000,100,50,1.0,False,1273.5257800371228
1000,100,50,1.0,True,686.9239315057022
1000,100,50,0.5,True,675.8281742576708
1000,1000,20,0.5,False,1273.694454266724
1000,1000,20,0.5,True,1272.9752450805388
1000,1000,20,1.0,False,1273.695986833143
1000,100,50,2.0,False,1275.0574971220244
1000,1000,20,1.0,True,1273.2222888746437
1000,100,50,2.0,True,713.2380271920027
1000,1000,20,2.0,False,1273.3079535619695
1000,1000,20,2.0,True,1273.1246713454348
1000,1000,50,0.5,False,1273.5031684911376
1000,1000,50,0.5,True,1274.365552385591
1000,1000,50,1.0,False,1273.5312774458953
1000,1000,50,1.0,True,1272.6548109192424
1000,1000,50,2.0,False,1275.0574971220244
1000,1000,50,2.0,True,1273.3283181579388
