kernel;c_value;gamma;degree;coef0;precision_mean;precision_std;recall_mean;recall_std;f1_mean;f1_std;accuracy_mean;accuracy_std;data_count
poly;10.0;0.1;1;0;0.98766;0.009247378006764926;0.9860733333333334;0.013571317794034107;0.9868266666666667;0.009497177525579948;0.9906200000000001;0.006625297836970923;15
poly;10.0;0.1;1;1;0.9873533333333333;0.009585321118897422;0.9857533333333334;0.014004380267140234;0.9864999999999999;0.009804809315549482;0.9903866666666666;0.006816352886013672;15
poly;10.0;0.1;1;10;0.9873466666666667;0.009594184746625475;0.98574;0.0140244072958539;0.9864866666666666;0.009815721112194515;0.99038;0.006822253502849558;15
poly;10.0;0.1;1;100;0.98734;0.009592243890620323;0.9857266666666666;0.013986701166601424;0.98648;0.009806426464314111;0.9903733333333334;0.006826781993073501;15
poly;10.0;0.1;2;1;0.9883466666666667;0.008490992426150926;0.9875266666666668;0.01095454678378322;0.9879266666666666;0.009104038873462906;0.99136;0.006285107113532083;15
poly;10.0;0.1;2;10;0.9884799999999999;0.007877925760358118;0.9877266666666666;0.010749183800687036;0.9880933333333334;0.008676607851546822;0.9915066666666666;0.00606352875414812;15
poly;10.0;0.1;2;100;0.9883799999999999;0.007656761717593154;0.9875866666666667;0.010999212092994048;0.98796;0.008536041237013802;0.9914266666666667;0.005991954923856154;15
poly;10.0;0.1;3;1;0.9884466666666667;0.00830411831276391;0.9879;0.010079611670524374;0.9881666666666666;0.008900294270148499;0.9915466666666667;0.006136060470304878;15
poly;10.0;0.1;3;10;0.9888666666666667;0.00812269014785712;0.9885333333333333;0.009295211260695081;0.9886866666666666;0.008561614222518903;0.9919133333333333;0.005914614667640389;15
poly;10.0;0.1;3;100;0.98836;0.008465712357166743;0.9877066666666666;0.010441022573529489;0.98804;0.009022020679584894;0.9914400000000001;0.0062269919360336875;15
poly;10.0;0.1;4;1;0.9884733333333333;0.008299695920993264;0.988;0.00990223639963648;0.9882466666666667;0.008841530787520153;0.99158;0.006112773511263118;15
poly;10.0;0.1;4;10;0.98902;0.008151967334856762;0.9887733333333333;0.008982162217152284;0.9888933333333334;0.008448200710097694;0.99206;0.005837660979732011;15
poly;10.0;0.1;4;100;0.9882133333333333;0.008600736402580123;0.9875666666666666;0.010576703960434315;0.9878866666666667;0.0091767459737462;0.99134;0.006350455551713255;15
poly;10.0;0.1;5;1;0.98844;0.008330820573543247;0.9880466666666667;0.009753817323538123;0.9882266666666666;0.008849896421239446;0.99158;0.006110085339595737;15
poly;10.0;0.1;5;10;0.98882;0.008347471815722748;0.9885466666666667;0.0091822707016345;0.98868;0.00863102377638779;0.9919066666666667;0.0059547659983611645;15
poly;10.0;0.1;5;100;0.98814;0.008615749697916189;0.9873866666666667;0.010867899433434159;0.98776;0.00922231765106489;0.9912666666666666;0.006369533136812481;15
poly;10.0;0.1;6;1;0.9884933333333333;0.008390936153005202;0.9881066666666667;0.009677917918545054;0.9882933333333334;0.008846667384361415;0.9916333333333334;0.006114580544738543;15
poly;10.0;0.1;6;10;0.9886533333333334;0.008415705272768014;0.9882866666666668;0.009542226953814044;0.9884666666666667;0.008774204617323828;0.99176;0.006060975876162894;15
poly;10.0;0.1;6;100;0.98802;0.008862537527625561;0.9874866666666667;0.010458890043995176;0.9877466666666667;0.009289615297790989;0.9912333333333334;0.006406432779041781;15
poly;10.0;1;1;0;0.9883533333333333;0.008016488959519315;0.9871666666666667;0.011997658501716453;0.9877400000000001;0.008641577236989611;0.9912733333333333;0.006080233391510423;15
poly;10.0;1;1;1;0.9880466666666667;0.008428003209256523;0.9868533333333332;0.012375832824308755;0.9874333333333334;0.008980587529830792;0.9910466666666667;0.006276471559570342;15
poly;10.0;1;1;10;0.9880466666666667;0.008428003209256523;0.9868533333333332;0.012375832824308755;0.9874333333333334;0.008980587529830792;0.9910466666666667;0.006276471559570342;15
poly;10.0;1;1;100;0.9880399999999999;0.00844991969530735;0.98684;0.012400794905396764;0.9874133333333333;0.008996576068281798;0.9910266666666667;0.006294835373618012;15
poly;10.0;1;2;1;0.98878;0.008294335416415223;0.9885333333333333;0.00918233293315148;0.9886533333333334;0.008608705449939013;0.9918733333333333;0.005951646430870647;15
poly;10.0;1;2;10;0.9889066666666667;0.008193243441716978;0.9885933333333334;0.009200036231812706;0.9887533333333334;0.008553183756996704;0.9919666666666667;0.005904679338900473;15
poly;10.0;1;2;100;0.9888066666666667;0.008204046620563583;0.9884466666666667;0.009391703532272264;0.9886266666666667;0.00863021822821804;0.9918600000000001;0.0059636757600852654;15
poly;10.0;1;3;1;0.98898;0.008181878931953414;0.98874;0.009016397760271487;0.9888666666666667;0.00846570110729733;0.9920333333333333;0.005852431322190144;15
poly;10.0;1;3;10;0.98898;0.008256183829625618;0.9888399999999999;0.008783165716300712;0.9889066666666667;0.008422034591870698;0.9920533333333333;0.005829220318688393;15
poly;10.0;1;3;100;0.98858;0.008388529583391167;0.9879933333333334;0.010102083707735505;0.9882666666666666;0.0089239378452938;0.9916266666666667;0.006153450445152889;15
poly;10.0;1;4;1;0.98898;0.008272605393707602;0.9888266666666666;0.008811880508452125;0.9889;0.008429539895933997;0.9920533333333333;0.005833507480393716;15
poly;10.0;1;4;10;0.98916;0.008115575853170964;0.98892;0.008908599376846116;0.9890333333333333;0.008355380359527686;0.99216;0.005763034914745119;15
poly;10.0;1;4;100;0.9885733333333333;0.008432375251431375;0.9880933333333334;0.009810960828632054;0.9883266666666667;0.008864895992191958;0.9916466666666667;0.006113318793148834;15
poly;10.0;1;5;1;0.9889533333333334;0.00832319192434753;0.9888399999999999;0.008787637420181347;0.9889066666666667;0.008422882664560425;0.9920533333333333;0.00583228289861901;15
poly;10.0;1;5;10;0.9892266666666667;0.008083092288993185;0.9890266666666666;0.00874785415864671;0.98912;0.008291751495139187;0.9922133333333334;0.0057281094695578235;15
poly;10.0;1;5;100;0.9888933333333333;0.008208485737042985;0.9885066666666666;0.009375535540259381;0.9886933333333334;0.008611575819513996;0.99192;0.005952214473862408;15
poly;10.0;1;6;1;0.9890866666666667;0.008207998421980724;0.9889333333333333;0.008746972265276933;0.9890066666666667;0.008357414728992507;0.9921333333333333;0.00576624000623663;15
poly;10.0;1;6;10;0.9891733333333333;0.008114138160965597;0.9889266666666666;0.008874237727156916;0.9890399999999999;0.008360177715130916;0.9921733333333334;0.00576063819215826;15
poly;10.0;1;6;100;0.98864;0.008448313441154987;0.9882399999999999;0.009664278851227644;0.9884466666666667;0.0087895121485509;0.9917466666666667;0.006068521432849393;15
poly;10.0;10;1;0;0.9881;0.007653197277702208;0.9873266666666667;0.010972072773746145;0.9876866666666667;0.008631327216819522;0.99124;0.006064863677657689;15
poly;10.0;10;1;1;0.9877866666666667;0.008214348654003178;0.9869933333333333;0.011436062425919328;0.98738;0.00900453853818805;0.9910066666666667;0.0063018666924589935;15
poly;10.0;10;1;10;0.9877733333333333;0.008225610413012929;0.9869866666666667;0.011444016943780014;0.9873666666666666;0.009012583795264607;0.991;0.0063062327445608714;15
poly;10.0;10;1;100;0.9877866666666667;0.008214348654003178;0.9869933333333333;0.011436062425919328;0.98738;0.00900453853818805;0.9910066666666667;0.0063018666924589935;15
poly;10.0;10;2;1;0.9888399999999999;0.00827412489977899;0.9886400000000001;0.009018774069366948;0.9887266666666666;0.008537352104275708;0.9919266666666666;0.005902235250511532;15
poly;10.0;10;2;10;0.98888;0.008285460587249029;0.98868;0.008985162372330437;0.98878;0.008520328632159686;0.9919733333333334;0.0058878163144226005;15
poly;10.0;10;2;100;0.9888266666666666;0.008295477827162983;0.9886066666666667;0.009080549595282265;0.98872;0.00855997329768866;0.99192;0.005921052030075158;15
poly;10.0;10;3;1;0.9891066666666667;0.008131637215808635;0.9888466666666667;0.00899840197453071;0.9889733333333334;0.00838923346291174;0.99212;0.005789423854877839;15
poly;10.0;10;3;10;0.9890933333333334;0.008232120597015651;0.9889266666666666;0.008777444036251315;0.9890000000000001;0.008399659857058836;0.9921466666666667;0.005787901996735031;15
poly;10.0;10;3;100;0.98908;0.008219332611071817;0.9888466666666667;0.008958066330461752;0.9889600000000001;0.00843612978292094;0.9920933333333333;0.0058302740277018815;15
poly;10.0;10;4;1;0.9893466666666666;0.007963565844041271;0.9889733333333334;0.009082987761010516;0.9891533333333334;0.0082743033083212;0.9922333333333333;0.005715850976097289;15
poly;10.0;10;4;10;0.98928;0.008021417758547601;0.9889399999999999;0.009030646235379365;0.9891000000000001;0.008314617077343801;0.9921866666666667;0.0057480265764703565;15
poly;10.0;10;4;100;0.9890733333333334;0.008117834569344094;0.9887133333333333;0.009201231801594097;0.9888866666666666;0.008475246870965437;0.9920666666666667;0.005833850317227018;15
poly;10.0;10;5;1;0.9893266666666667;0.008049264976795496;0.9889666666666667;0.00915670454340634;0.98914;0.008297314539742884;0.9922333333333333;0.00572309440109191;15
poly;10.0;10;5;10;0.9893133333333334;0.008049211733071106;0.9890533333333333;0.008871291310954089;0.9891733333333333;0.008253091772755475;0.9922533333333334;0.005700359220092632;15
poly;10.0;10;5;100;0.9891533333333332;0.00824897107580841;0.98898;0.008818017269853156;0.9890666666666666;0.008326177880350508;0.9921866666666667;0.005741187864478755;15
poly;10.0;10;6;1;0.9891333333333333;0.008114859972972555;0.9887933333333334;0.009153334026982936;0.9889533333333334;0.00845702300429873;0.9920933333333333;0.005840311472450594;15
poly;10.0;10;6;10;0.9891;0.00972779522810796;0.9880333333333334;0.013000897404923013;0.9885;0.010331989159885925;0.9918;0.007101408311032384;3
poly;10.0;scale;1;0;0.9879933333333334;0.007725369462578039;0.9871200000000001;0.01113030656082441;0.9875433333333333;0.00862005213734666;0.9911133333333333;0.006069240328156376;30
poly;10.0;scale;1;1;0.9878800000000001;0.008089870209094819;0.98694;0.01158859044799792;0.9873733333333333;0.008914151403139572;0.9910266666666667;0.0062597885252580615;15
poly;10.0;scale;1;10;0.9878800000000001;0.008089870209094819;0.98694;0.01158859044799792;0.9873733333333333;0.008914151403139572;0.9910266666666667;0.0062597885252580615;15
poly;10.0;scale;1;100;0.9878800000000001;0.008089870209094819;0.98694;0.01158859044799792;0.9873733333333333;0.008914151403139572;0.9910266666666667;0.0062597885252580615;15
poly;10.0;scale;2;0;0.9891266666666667;0.007885018947949577;0.9887133333333333;0.009336094829566943;0.98892;0.00838827412863593;0.9920733333333334;0.005813342616855851;15
poly;10.0;scale;2;1;0.9889133333333333;0.008079150120320018;0.9886266666666667;0.009092969550047743;0.9887666666666667;0.008431206206423748;0.99198;0.005832201250691846;15
poly;10.0;scale;2;10;0.9889866666666667;0.00808065296748676;0.9886999999999999;0.009014036673037074;0.9888466666666667;0.008405768994027412;0.9920133333333333;0.0058093356722073615;15
poly;10.0;scale;2;100;0.9890333333333333;0.00805167832253152;0.9887733333333333;0.00891983877710376;0.9889133333333333;0.008353602017493217;0.9920533333333333;0.005779504015628565;15
poly;10.0;scale;3;0;0.9889466666666666;0.008183246532368661;0.9882266666666666;0.010208432555397271;0.9885933333333334;0.008707506340317339;0.99184;0.006021248090838681;15
poly;10.0;scale;3;1;0.9890399999999999;0.008074191688867177;0.9887333333333334;0.009060405751452437;0.98888;0.008398741402308875;0.9920399999999999;0.005806744846666301;15
poly;10.0;scale;3;10;0.9891333333333333;0.008036138613135273;0.9889;0.008823021834140174;0.98902;0.008287960286722278;0.9921533333333333;0.0057189992464549595;15
poly;10.0;scale;3;100;0.9888533333333334;0.008157543981464259;0.9884333333333333;0.00941584277896012;0.9886333333333333;0.008577934039205051;0.9918733333333333;0.005920963563796822;15
poly;10.0;scale;4;0;0.9883733333333333;0.009025952000969726;0.9870533333333333;0.012282732750065185;0.9877;0.00937069901341409;0.9912133333333333;0.006459419109958352;15
poly;10.0;scale;4;1;0.9891733333333333;0.007979300601884754;0.9887866666666666;0.00914274627908975;0.9889666666666667;0.008340834718990902;0.99212;0.005757752537728101;15
poly;10.0;scale;4;10;0.9894333333333333;0.00776941500525037;0.9890533333333333;0.008881511025452713;0.9892533333333334;0.008133165493974708;0.9923066666666666;0.005621192891531971;15
poly;10.0;scale;4;100;0.98908;0.008040895472520456;0.9887466666666668;0.009079243727682753;0.9888866666666666;0.00839037430347306;0.99206;0.005790978205055568;15
poly;10.0;scale;5;0;0.9872733333333333;0.011423501256286585;0.98486;0.016597624614900244;0.9859666666666667;0.010703848884975024;0.99;0.007331926271938569;15
poly;10.0;scale;5;1;0.9894866666666666;0.007726102941759635;0.9890399999999999;0.009027481851071682;0.9892533333333333;0.0081251695952996;0.99232;0.005610092945499478;15
poly;10.0;scale;5;10;0.9894133333333334;0.007811517747775377;0.98902;0.008990010328930976;0.9892000000000001;0.008172777111501677;0.9922933333333332;0.005636167221825567;15
poly;10.0;scale;5;100;0.9890333333333333;0.008111778620065535;0.98876;0.008960373078967507;0.9888999999999999;0.008397618710086818;0.9920533333333333;0.005810442160045839;15
poly;10.0;scale;6;0;0.9867466666666667;0.012814827721191158;0.98374;0.018863979280250336;0.9851066666666667;0.01136249888679338;0.9893733333333333;0.007777758276619554;15
poly;10.0;scale;6;1;0.9893866666666666;0.007836167673647875;0.98892;0.009134643632113635;0.98914;0.008245934063005143;0.9922466666666666;0.0056810294171122854;15
poly;10.0;scale;6;10;0.98936;0.007914164516864683;0.9890733333333334;0.00874769085176741;0.9892133333333334;0.008182460917515375;0.9922799999999999;0.005648539634277177;15
poly;10.0;scale;6;100;0.9892;0.007986059282095455;0.9889333333333333;0.00875513454793134;0.9890733333333334;0.008285828406439058;0.99218;0.005720414570391107;15
